Room Calculations Template	LocalTime	Description	Location	Outside Air Carbon Dioxide	Outside Air Carbon Dioxide Maximum	Outside Air Carbon Dioxide Minimum	Outside Air Temperature	Return Air Carbon Dioxide	Room Air Temperature	Room Air Temperature 1-hour Maximum	Room Air Temperature 1-hour Minimum	Room Carbon Dioxide	Room Carbon Dioxide 1-hour Maximum	Room Carbon Dioxide 1-hour Minimum	Room Carbon Dioxide Maximum	Room Carbon Dioxide Minimum	Supply Air Temperature
AH-30 Room Air Calculations	2016-03-25 20:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	67.8109664916992	650.511840820313	70.3324661254883	70.6408996582031	69.7825012207031	768.777770996094	837.713012695313	767.734985351563	750	600	68.4785232543945
AH-30 Room Air Calculations	2016-03-25 21:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	67.1925964355469	594.476135253906	70.1009750366211	71.1162033081055	69.6404037475586	724.996826171875	794.804016113281	722.47998046875	750	600	68.6709060668945
AH-30 Room Air Calculations	2016-03-25 22:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	66.5085983276367	586.614501953125	70.2020263671875	70.5111999511719	69.9521026611328	711.970886230469	742.903991699219	701.721008300781	750	600	68.9033355712891
AH-30 Room Air Calculations	2016-03-25 23:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	65.7885971069336	560.605773925781	70.1961364746094	70.2020239824521	69.7789001464844	709.123107910156	725.892028808594	676.023986816406	750	600	69.1791915893555
AH-30 Room Air Calculations	2016-03-26 00:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	65.1406021118164	550.04296875	70.390625	70.390625384613	69.8559036254883	666.45556640625	709.123111090933	639.142028808594	750	600	69.1422500610352
AH-30 Room Air Calculations	2016-03-26 01:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	64.3845977783203	554.691772460938	70.9167404174805	70.9167420569054	70.0231018066406	370.3515625	696.960021972656	370.351555109071	750	600	68.0938415527344
AH-30 Room Air Calculations	2016-03-26 02:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	63.1966018676758	567.642456054688	71.2934799194336	71.6065979003906	70.9167420569054	367.411956787109	373.549987792969	358.272003173828	750	600	66.4818496704102
AH-30 Room Air Calculations	2016-03-26 03:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	62.1346893310547	570.680603027344	71.6312561035156	71.6312527855252	71.2934763455764	409.322540283203	414.334991455078	367.39599609375	750	600	65.6917572021484
AH-30 Room Air Calculations	2016-03-26 04:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	61.396598815918	574.643188476563	71.9190444946289	72.1102981567383	71.6312527855252	673.129028320313	673.171997070313	397.299987792969	750	600	64.5299301147461
AH-30 Room Air Calculations	2016-03-26 05:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	60.6424751281738	575.765808105469	67.5611343383789	72.2101974487305	67.5611348035258	692.949768066406	718.1259765625	657.153991699219	750	600	62.4888687133789
AH-30 Room Air Calculations	2016-03-26 06:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	59.6325988769531	637.7177734375	69.880126953125	70.3162002563477	66.7058029174805	760.019409179688	765.109985351563	685.096008300781	750	600	69.2684020996094
AH-30 Room Air Calculations	2016-03-26 07:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	60.7771530151367	660.626708984375	70.1171569824219	70.3188018798828	69.793701171875	784.841430664063	784.841434007976	724.085021972656	750	600	69.2453994750977
AH-30 Room Air Calculations	2016-03-26 08:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	64.7086029052734	691.234680175781	70.2391891479492	70.5386962890625	70.0791015625	836.467590332031	843.460998535156	761.877014160156	750	600	69.0222702026367
AH-30 Room Air Calculations	2016-03-26 09:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	70.9005966186523	801.468688964844	70.2482147216797	70.8625030517578	70.2391912405265	957.4580078125	960.47998046875	807.382995605469	750	600	68.1307601928711
AH-30 Room Air Calculations	2016-03-26 10:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	79.0726013183594	853.090698242188	70.3353424072266	70.7472991943359	70.1100997924805	999.842895507813	1028	917.431030273438	750	600	67.2743759155273
AH-30 Room Air Calculations	2016-03-26 11:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	85.2646026611328	731.146423339844	70.552734375	70.8907012939453	70.2227020263672	858.162536621094	1006.96997070313	858.133972167969	750	600	67.2253952026367
AH-30 Room Air Calculations	2016-03-26 12:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	84.2565994262695	714.303100585938	70.5564117431641	71.0855026245117	70.4161987304688	863.257019042969	866.31298828125	833.327026367188	750	600	66.1083831787109
AH-30 Room Air Calculations	2016-03-26 13:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	83.2845993041992	723.311584472656	70.4944229125977	70.8554000854492	70.3163986206055	866.425598144531	888.236999511719	833.348999023438	750	600	65.6469345092773
AH-30 Room Air Calculations	2016-03-26 14:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	82.2406005859375	767.634582519531	70.7528762817383	70.9132995605469	70.4113006591797	903.8740234375	950.359985351563	861.416015625	750	600	65.1673202514648
AH-30 Room Air Calculations	2016-03-26 15:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	82.2045974731445	723.927978515625	70.7450637817383	70.9234008789063	70.3595962524414	866.9150390625	917.513000488281	842.025024414063	750	600	65.1764373779297
AH-30 Room Air Calculations	2016-03-26 16:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	80.1166000366211	671.134155273438	70.7897491455078	71.1293029785156	69.9756011962891	777.669799804688	880.986999511719	777.669811487215	750	600	65.3807144165039
AH-30 Room Air Calculations	2016-03-26 17:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	79.1380386352539	724.150451660156	70.7900314331055	70.9115982055664	70.3560028076172	891.178649902344	891.178676341709	777.338012695313	750	600	66.0229187011719
AH-30 Room Air Calculations	2016-03-26 18:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	75.9405975341797	739.209350585938	70.6863174438477	70.880500793457	70.2194976806641	914.635192871094	929.283996582031	871.2509765625	750	600	65.5253829956055
AH-30 Room Air Calculations	2016-03-26 19:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	73.8886032104492	679.379028320313	70.3956756591797	70.7419967651367	69.9385986328125	844.465209960938	920.393005371094	818.541015625	750	600	67.4469680786133
AH-30 Room Air Calculations	2016-03-26 20:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	72.3405990600586	668.383117675781	70.2367553710938	70.6064987182617	69.8879013061523	816.695068359375	863.56201171875	815.661010742188	750	600	68.2994918823242
AH-30 Room Air Calculations	2016-03-26 21:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	72.3046035766602	612.463317871094	70.0262756347656	70.5744018554688	69.9763031005859	753.572326660156	827.629028320313	743.796020507813	750	600	68.9985733032227
AH-30 Room Air Calculations	2016-03-26 22:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	70.3246002197266	673.418884277344	70.4078216552734	70.5296020507813	69.7825012207031	807.809814453125	807.809804067807	727.851989746094	750	600	69.0755844116211
AH-30 Room Air Calculations	2016-03-26 23:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	68.8486022949219	574.609375	70.0543441772461	70.410400390625	69.9108963012695	702.002502441406	820.776977539063	702.002515617192	750	600	68.939208984375
AH-30 Room Air Calculations	2016-03-27 00:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	68.9565963745117	586.572998046875	70.2196273803711	70.4952011108398	69.8237991333008	721.787292480469	721.787316995745	690.033020019531	750	600	69.2922821044922
AH-30 Room Air Calculations	2016-03-27 01:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	67.8405990600586	578.606872558594	71.2253646850586	71.2926025390625	69.9245986938477	453.219177246094	738.880981445313	453.219186656713	750	600	68.5453643798828
AH-30 Room Air Calculations	2016-03-27 02:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	66.3285980224609	577.572570800781	71.4736022949219	71.5837020874023	71.2253655367203	425.294281005859	454.441986083984	420.233001708984	750	600	67.363395690918
AH-30 Room Air Calculations	2016-03-27 03:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	64.9965972900391	571.6787109375	71.8638076782227	72.0703964233398	71.4736016854442	427.2841796875	431.188995361328	420.233001708984	750	600	66.1715927124023
AH-30 Room Air Calculations	2016-03-27 04:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	63.1084594726563	569.568603515625	72.1347885131836	72.3397979736328	71.8638072083922	549.072021484375	549.072043775422	420.334991455078	750	600	65.8765106201172
AH-30 Room Air Calculations	2016-03-27 05:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	62.3325996398926	593.639587402344	67.1726303100586	72.4804992675781	67.1726324883318	717.105773925781	746.036987304688	443.266998291016	750	600	62.0880813598633
AH-30 Room Air Calculations	2016-03-27 06:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	61.972599029541	677.691955566406	69.9710159301758	70.9614028930664	66.8662033081055	825.076232910156	831.953002929688	682.114013671875	750	600	69.2535705566406
AH-30 Room Air Calculations	2016-03-27 07:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	62.5485992431641	674.745544433594	70.1012649536133	70.782600402832	69.9037017822266	817.916198730469	834.012023925781	791.109985351563	750	600	68.8588485717773
AH-30 Room Air Calculations	2016-03-27 08:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	66.6166000366211	727.131408691406	70.5471954345703	70.5730972290039	69.902702331543	859.531921386719	870.377990722656	807.916015625	750	600	68.8980712890625
AH-30 Room Air Calculations	2016-03-27 09:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	71.7285995483398	792.522155761719	70.5169906616211	70.7136001586914	70.0726013183594	936.752197265625	947.088012695313	857.289978027344	750	600	67.2201461791992
AH-30 Room Air Calculations	2016-03-27 10:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	78.928596496582	899.157348632813	70.4403839111328	70.6098022460938	70.0272979736328	1039.90844726563	1078.81994628906	936.578979492188	750	600	67.1814651489258
AH-30 Room Air Calculations	2016-03-27 11:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	86.2005996704102	743.0439453125	70.477294921875	70.8287963867188	70.2145004272461	888.067626953125	1039.90850181047	882.125	750	600	66.898323059082
AH-30 Room Air Calculations	2016-03-27 12:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	84.1485977172852	756.239135742188	70.6488876342773	71.0695037841797	70.3979034423828	909.295471191406	919.663024902344	874.106994628906	750	600	65.2849426269531
AH-30 Room Air Calculations	2016-03-27 13:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	85.8405990600586	715.349243164063	70.8036880493164	70.8069000244141	70.2983016967773	867.195373535156	909.295494127283	829.427001953125	750	600	66.0034637451172
AH-30 Room Air Calculations	2016-03-27 14:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	83.7125778198242	742.619323730469	70.4891586303711	70.9912033081055	70.255500793457	904.531372070313	904.531377895246	840.60498046875	750	600	65.7660369873047
AH-30 Room Air Calculations	2016-03-27 15:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	81.1605987548828	753.906127929688	70.3382720947266	71.0160980224609	70.3382684261208	922.957641601563	923.408996582031	881.932983398438	750	600	64.6357879638672
AH-30 Room Air Calculations	2016-03-27 16:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	77.0925979614258	712.211791992188	70.3262329101563	70.8510971069336	70.3262347264122	891.054077148438	923.93701171875	861.299011230469	750	600	64.8420562744141
AH-30 Room Air Calculations	2016-03-27 17:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	73.4565963745117	723.26318359375	70.4358978271484	70.6856994628906	70.0177993774414	853.426635742188	893.281005859375	834.408020019531	750	600	65.7472076416016
AH-30 Room Air Calculations	2016-03-27 18:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	72.6286010742188	748.9423828125	70.2740097045898	70.7429962158203	70.2078018188477	879.455017089844	879.455023151326	812.786010742188	750	600	66.5634613037109
AH-30 Room Air Calculations	2016-03-27 19:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	71.4046020507813	812.500549316406	70.1721572875977	70.6614990234375	70.1721563716138	928.357849121094	957.531005859375	879.455023151326	750	600	66.4172286987305
AH-30 Room Air Calculations	2016-03-27 20:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	69.3526000976563	777.581359863281	70.1855010986328	70.57080078125	70.0358963012695	913.908935546875	948.435974121094	902.590026855469	750	600	66.7634124755859
AH-30 Room Air Calculations	2016-03-27 21:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	68.2005996704102	681.582397460938	70.2707977294922	70.7036972045898	69.7711029052734	793.820556640625	913.908951082254	787.775024414063	750	600	68.2258911132813
AH-30 Room Air Calculations	2016-03-27 22:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	64.8165969848633	666.583312988281	70.1766662597656	70.8434982299805	70.092903137207	782.676818847656	804.836975097656	764.906982421875	750	600	68.2469635009766
AH-30 Room Air Calculations	2016-03-27 23:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	64.8526000976563	564.641906738281	70.2211380004883	70.5442962646484	69.915397644043	672.929443359375	788.971008300781	672	750	600	68.6163940429688
AH-30 Room Air Calculations	2016-03-28 00:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	64.6006011962891	560.578918457031	70.1806488037109	70.4480972290039	69.8775024414063	671.097778320313	704.091979980469	648.034973144531	750	600	68.869026184082
AH-30 Room Air Calculations	2016-03-28 01:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	63.7968444824219	577.572082519531	70.7848434448242	71.0530014038086	69.9521026611328	385.268676757813	715.935974121094	384.265991210938	750	600	68.5732345581055
AH-30 Room Air Calculations	2016-03-28 02:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	64.4925994873047	569.505004882813	70.9821701049805	71.2261962890625	70.7848440469422	393.337738037109	399.555999755859	379.220001220703	750	600	68.4237442016602
AH-30 Room Air Calculations	2016-03-28 03:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	63.3570442199707	535.642272949219	71.2827072143555	71.2827037946622	70.9821717181114	396.327880859375	407.506011962891	391.286010742188	750	600	67.8297424316406
AH-30 Room Air Calculations	2016-03-28 04:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	63.2677574157715	517.721313476563	71.5182037353516	71.8022994995117	71.2827037946622	415.7109375	415.71095268211	394.343994140625	750	600	67.7668991088867
AH-30 Room Air Calculations	2016-03-28 05:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	63.2163314819336	530.536254882813	68.114143371582	71.5182037353516	68.1141466424575	653.665954589844	661.992980957031	393.375	750	600	62.4412422180176
AH-30 Room Air Calculations	2016-03-28 06:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	62.3629951477051	604.558410644531	70.0273742675781	70.8536987304688	67.4712982177734	724.901977539063	724.901952601783	616.044006347656	750	600	68.058235168457
AH-30 Room Air Calculations	2016-03-28 07:00:00	Based on room airflow	Terminal 1 West South Roof	0	850	800	61.5142250061035	669.612609863281	70.2156600952148	70.3738021850586	70.0273720764124	773.146789550781	789.888000488281	720.927001953125	750	600	67.7109222412109
